scan_date,target_date,symbol,exchange,pattern,forecast,prob,conf,stats,price_at_scan,change_pct,threshold,avg_return,total_bars,actual,price_actual,realized_change,correct,last_update
2026-02-10,2026-02-11,SIRI,SET,-++,UP,52.8,52.8,84,1.43,0.7,0.5,0.7,0.0,NEUTRAL,1.43,0.0,0.0,2026-02-25 16:28:52
2026-02-10,2026-02-11,SISB,SET,-++,DOWN,55.6,55.6,5,11.6,6.42,0.5,6.42,0.0,UP,11.7,0.86,0.0,2026-02-25 16:28:53
2026-02-10,2026-02-11,SJWD,SET,--++++++,DOWN,53.7,53.7,47,7.95,4.61,0.5,4.61,0.0,DOWN,7.9,-0.63,1.0,2026-02-25 16:28:53
2026-02-10,2026-02-11,SNNP,SET,++,UP,53.3,53.3,16,7.45,3.47,0.5,3.47,0.0,UP,7.65,2.68,1.0,2026-02-25 16:28:54
2026-02-10,2026-02-11,SPALI,SET,-+++,UP,55.9,55.9,81,18.6,0.54,0.5,0.54,0.0,NEUTRAL,18.6,0.0,0.0,2026-02-25 16:28:55
2026-02-10,2026-02-11,SSP,SET,+-,DOWN,54.0,54.0,34,3.08,-1.91,0.5,-1.91,0.0,UP,3.14,1.95,0.0,2026-02-25 16:28:56
2026-02-10,2026-02-11,STA,SET,-++-+-+-,DOWN,66.5,66.5,95,13.1,-1.5,0.5,-1.5,0.0,UP,13.3,1.53,0.0,2026-02-25 16:28:11
2026-02-10,2026-02-11,STGT,SET,--+---+-,DOWN,51.6,51.6,32,8.55,-1.16,0.5,-1.16,0.0,DOWN,8.5,-0.58,1.0,2026-02-25 16:28:12
2026-02-10,2026-02-11,TCAP,SET,+-,UP,51.0,51.0,79,57.25,-1.29,0.5,-1.29,0.0,DOWN,56.75,-0.87,0.0,2026-02-25 16:28:59
2026-02-10,2026-02-11,TEAM,NASDAQ,---+,UP,51.2,51.2,43,92.92,1.85,0.5,1.85,0.0,DOWN,86.97,-6.4,0.0,2026-02-25 16:30:12
2026-02-10,2026-02-11,TENCENT,HKEX,-+-,UP,54.1,54.1,92,551.0,-1.61,0.5,-1.61,0.0,DOWN,548.0,-0.54,0.0,2026-02-25 16:30:34
2026-02-10,2026-02-11,THANI,SET,+---+-,DOWN,56.2,56.2,77,1.81,-0.55,0.5,-0.55,0.0,DOWN,1.77,-2.21,1.0,2026-02-25 16:28:59
2026-02-10,2026-02-11,THG,SET,--+-++++,DOWN,52.6,52.6,30,9.0,2.86,0.5,2.86,0.0,DOWN,8.95,-0.56,1.0,2026-02-25 16:29:00
2026-02-10,2026-02-11,TIDLOR,SET,++,UP,54.3,54.3,19,18.9,1.07,0.5,1.07,0.0,DOWN,18.7,-1.06,0.0,2026-02-25 16:28:13
2026-02-10,2026-02-11,TIPH,SET,+,UP,55.6,55.6,60,20.5,1.49,0.5,1.49,0.0,NEUTRAL,20.5,0.0,0.0,2026-02-25 16:29:01
2026-02-10,2026-02-11,TKN,SET,+,UP,55.0,55.0,33,4.38,3.79,0.5,3.79,0.0,DOWN,4.32,-1.37,0.0,2026-02-25 16:29:02
2026-02-10,2026-02-11,TLI,SET,--,UP,51.4,51.4,19,11.6,-1.69,0.5,-1.69,0.0,DOWN,11.5,-0.86,0.0,2026-02-25 16:29:04
2026-02-10,2026-02-11,TMUS,NASDAQ,+,UP,50.8,50.8,62,199.43,0.9,0.5,0.9,0.0,UP,209.54,5.07,1.0,2026-02-25 16:29:19
2026-02-10,2026-02-11,TOA,SET,--+-+++-,UP,58.5,58.5,38,14.9,-0.67,0.5,-0.67,0.0,DOWN,14.7,-1.34,0.0,2026-02-25 16:29:04
2026-02-10,2026-02-11,TOP,SET,+++,DOWN,61.1,61.1,96,50.25,4.15,0.5,4.15,0.0,NEUTRAL,50.0,-0.5,0.0,2026-02-25 16:28:15
2026-02-10,2026-02-11,TPIPL,SET,+,DOWN,59.2,59.2,71,0.74,2.78,0.5,2.78,0.0,UP,0.76,2.7,0.0,2026-02-25 16:29:05
2026-02-10,2026-02-11,TPIPP,SET,-+-++++,DOWN,75.0,75.0,30,1.88,1.62,0.5,1.62,0.0,UP,1.91,1.6,0.0,2026-02-25 16:29:06
2026-02-10,2026-02-11,TQM,SET,-+-+-++,DOWN,51.6,51.6,32,12.6,0.8,0.5,0.8,0.0,UP,12.7,0.79,0.0,2026-02-25 16:29:07
2026-02-10,2026-02-11,TRUE,SET,-+++++++,UP,60.0,60.0,18,13.0,0.78,0.5,0.78,0.0,UP,13.2,1.54,1.0,2026-02-25 16:28:16
2026-02-10,2026-02-11,TSLA,NASDAQ,--+++,DOWN,69.1,69.1,79,425.21,1.89,0.5,1.89,0.0,UP,428.27,0.72,0.0,2026-02-25 16:29:14
2026-02-10,2026-02-11,TSMC,TWSE,--+--+++,DOWN,54.9,54.9,107,1880.0,3.58,0.5,3.58,0.0,UP,1915.0,1.86,0.0,2026-02-25 16:30:44
2026-02-10,2026-02-11,TU,SET,-,UP,51.9,51.9,81,12.0,-0.83,0.5,-0.83,0.0,DOWN,11.9,-0.83,0.0,2026-02-25 16:28:18
2026-02-10,2026-02-11,TXN,NASDAQ,--+,DOWN,63.0,63.0,104,220.92,0.98,0.5,0.98,0.0,UP,226.56,2.55,0.0,2026-02-25 16:29:20
2026-02-10,2026-02-11,VGI,SET,--+-+-++,DOWN,71.0,71.0,71,1.05,15.38,0.5,15.38,0.0,DOWN,1.03,-1.9,1.0,2026-02-25 16:29:08
2026-02-10,2026-02-11,VRSK,NASDAQ,-------,UP,55.2,55.2,68,169.47,-4.9,0.5,-4.9,0.0,UP,173.77,2.54,1.0,2026-02-25 16:30:15
2026-02-10,2026-02-11,VRTX,NASDAQ,-+-+--,UP,54.8,54.8,91,463.48,-1.57,0.5,-1.57,0.0,NEUTRAL,461.24,-0.48,0.0,2026-02-25 16:29:35
2026-02-10,2026-02-11,WBD,NASDAQ,---+-+,UP,55.3,55.3,89,27.8,2.17,0.5,2.17,0.0,UP,27.99,0.68,1.0,2026-02-25 16:30:18
2026-02-10,2026-02-11,WHA,SET,++,DOWN,51.8,51.8,44,3.8,1.6,0.5,1.6,0.0,UP,3.94,3.68,0.0,2026-02-25 16:28:19
2026-02-10,2026-02-11,WHAUP,SET,++,DOWN,56.5,56.5,35,4.68,0.86,0.5,0.86,0.0,UP,4.8,2.56,0.0,2026-02-25 16:29:08
2026-02-10,2026-02-11,XAGUSD,OANDA,---+,UP,60.7,60.7,98,80.54,0.65,0.5,0.65,0.0,UP,83.69,3.91,1.0,2026-02-25 16:30:33
2026-02-10,2026-02-11,XEL,NASDAQ,++,UP,52.0,52.0,91,77.5,1.4,0.5,1.4,0.0,UP,77.92,0.54,1.0,2026-02-25 16:30:12
2026-02-10,2026-02-11,XIAOMI,HKEX,+,DOWN,60.4,60.4,32,35.58,1.08,0.5,1.08,0.0,UP,37.1,4.27,0.0,2026-02-25 16:30:36
2026-02-11,2026-02-12,AAPL,NASDAQ,+,DOWN,56.0,56.0,89,275.5,0.67,0.5,0.67,0.0,DOWN,261.73,-5.0,1.0,2026-02-25 16:29:09
2026-02-11,2026-02-12,ABNB,NASDAQ,+-+-+---,UP,64.3,64.3,27,119.55,-0.64,0.5,-0.64,0.0,DOWN,115.96,-3.0,0.0,2026-02-25 16:30:23
2026-02-11,2026-02-12,ADBE,NASDAQ,---,UP,53.3,53.3,89,257.16,-2.84,0.5,-2.84,0.0,UP,262.5,2.08,1.0,2026-02-25 16:29:20
2026-02-11,2026-02-12,ADI,NASDAQ,+-++-+++,DOWN,56.0,56.0,110,337.0,3.64,0.5,3.64,0.0,DOWN,331.36,-1.67,1.0,2026-02-25 16:29:34
2026-02-11,2026-02-12,ADP,NASDAQ,-,UP,61.6,61.6,106,217.57,-3.53,0.5,-3.53,0.0,DOWN,209.96,-3.5,0.0,2026-02-25 16:29:32
2026-02-11,2026-02-12,ADSK,NASDAQ,-,DOWN,50.8,50.8,91,232.59,-4.51,0.5,-4.51,0.0,DOWN,223.49,-3.91,1.0,2026-02-25 16:29:54
2026-02-11,2026-02-12,ADVANC,SET,+++--++-,UP,57.1,57.1,91,385.0,-1.53,0.5,-1.53,0.0,UP,395.0,2.6,1.0,2026-02-25 16:27:29
2026-02-11,2026-02-23,ADVANTECH,TWSE,+++,DOWN,59.1,59.1,121,305.0,2.52,0.5,2.52,0.0,UP,315.0,3.28,0.0,2026-02-25 16:30:51
2026-02-11,2026-02-12,AEP,NASDAQ,+,UP,52.1,52.1,87,122.25,0.84,0.5,0.84,0.0,UP,126.43,3.42,1.0,2026-02-25 16:29:54
2026-02-11,2026-02-12,AMAT,NASDAQ,+,DOWN,51.2,51.2,87,339.88,3.29,0.5,3.29,0.0,DOWN,328.39,-3.38,1.0,2026-02-25 16:29:28
2026-02-11,2026-02-12,AMATA,SET,-+++,UP,55.3,55.3,78,17.5,3.55,0.5,3.55,0.0,UP,18.3,4.57,1.0,2026-02-25 16:28:20
2026-02-11,2026-02-12,AMGN,NASDAQ,+--+,UP,59.6,59.6,96,366.58,0.53,0.5,0.53,0.0,NEUTRAL,366.2,-0.1,0.0,2026-02-25 16:29:24
2026-02-11,2026-02-12,AMZN,NASDAQ,+-------,DOWN,52.2,52.2,12,204.08,-1.39,0.5,-1.39,0.0,DOWN,199.6,-2.2,1.0,2026-02-25 16:29:11
2026-02-11,2026-02-12,AOT,SET,+++-++--,UP,56.3,56.3,85,56.5,-1.74,0.5,-1.74,0.0,UP,57.0,0.88,1.0,2026-02-25 16:27:30
2026-02-11,2026-02-12,AP,SET,-+-+-++-,UP,51.6,51.6,101,9.15,-1.61,0.5,-1.61,0.0,UP,9.25,1.09,1.0,2026-02-25 16:28:21
2026-02-11,2026-02-23,ASE,TWSE,-++++,DOWN,54.4,54.4,46,354.5,3.05,0.5,3.05,0.0,DOWN,349.0,-1.55,1.0,2026-02-25 16:30:49
2026-02-11,2026-02-12,ASML,NASDAQ,+--+++-+,DOWN,53.8,53.8,90,1435.63,1.56,0.5,1.56,0.0,DOWN,1406.87,-2.0,1.0,2026-02-25 16:29:45
2026-02-11,2026-02-23,ASUSTEK,TWSE,+-+-,DOWN,54.4,54.4,92,523.0,-0.57,0.5,-0.57,0.0,DOWN,509.0,-2.68,1.0,2026-02-25 16:30:50
2026-02-11,2026-02-12,AVGO,NASDAQ,--+++-+,DOWN,54.4,54.4,81,342.76,0.68,0.5,0.68,0.0,DOWN,331.17,-3.38,1.0,2026-02-25 16:29:16
2026-02-11,2026-02-12,BAIDU,HKEX,---+-+++,DOWN,59.5,59.5,22,144.3,0.63,0.5,0.63,0.0,DOWN,140.1,-2.91,1.0,2026-02-25 16:30:37
2026-02-11,2026-02-12,BAM,SET,---+,UP,52.0,52.0,26,7.6,1.33,0.5,1.33,0.0,UP,7.9,3.95,1.0,2026-02-25 16:28:22
2026-02-11,2026-02-12,BANPU,SET,+++,UP,50.4,50.4,61,5.55,0.91,0.5,0.91,0.0,UP,5.85,5.41,1.0,2026-02-25 16:27:32
2026-02-11,2026-02-12,BBL,SET,++-,UP,51.8,51.8,73,161.0,-0.92,0.5,-0.92,0.0,UP,164.0,1.86,1.0,2026-02-25 16:27:33
2026-02-11,2026-02-12,BCH,SET,+++,DOWN,52.3,52.3,107,10.7,0.94,0.5,0.94,0.0,UP,10.8,0.93,0.0,2026-02-25 16:28:23
2026-02-11,2026-02-12,BCPG,SET,+-+++,UP,69.7,69.7,42,8.15,1.24,0.5,1.24,0.0,UP,8.5,4.29,1.0,2026-02-25 16:28:25
2026-02-11,2026-02-12,BEM,SET,++-,UP,57.8,57.8,48,5.3,-3.64,0.5,-3.64,0.0,UP,5.45,2.83,1.0,2026-02-25 16:27:35
2026-02-11,2026-02-12,BH,SET,+++++,DOWN,58.5,58.5,101,190.0,1.33,0.5,1.33,0.0,NEUTRAL,190.5,0.26,0.0,2026-02-25 16:27:37
2026-02-11,2026-02-12,BIDU,NASDAQ,-,DOWN,52.1,52.1,75,145.12,-1.72,0.5,-1.72,0.0,DOWN,138.38,-4.64,1.0,2026-02-25 16:30:30
2026-02-11,2026-02-12,BIIB,NASDAQ,+--+,UP,51.6,51.6,82,191.2,1.17,0.5,1.17,0.0,UP,195.5,2.25,1.0,2026-02-25 16:30:05
2026-02-11,2026-02-12,BJC,SET,+++,DOWN,60.2,60.2,104,15.9,1.27,0.5,1.27,0.0,UP,16.2,1.89,0.0,2026-02-25 16:27:38
2026-02-11,2026-02-12,BKNG,NASDAQ,-++,UP,54.5,54.5,93,4312.44,0.73,0.5,0.73,0.0,DOWN,4159.1,-3.56,0.0,2026-02-25 16:29:29
2026-02-11,2026-02-12,BKR,NASDAQ,+++-++-+,DOWN,52.3,52.3,83,61.25,3.55,0.5,3.55,0.0,NEUTRAL,61.39,0.23,0.0,2026-02-25 16:30:26
2026-02-11,2026-02-12,BPP,SET,+++,DOWN,60.3,60.3,38,11.5,0.88,0.5,0.88,0.0,UP,12.0,4.35,0.0,2026-02-25 16:28:26
2026-02-11,2026-02-12,BTS,SET,++-,DOWN,54.5,54.5,94,2.44,-0.81,0.5,-0.81,0.0,UP,2.52,3.28,0.0,2026-02-25 16:27:39
2026-02-11,2026-02-12,BYD,SET,-+-+++,UP,56.0,56.0,105,0.56,7.69,0.5,7.69,0.0,UP,0.6,7.14,1.0,2026-02-25 16:28:27
2026-02-11,2026-02-12,CENTEL,SET,++-,UP,50.3,50.3,81,36.75,-1.34,0.5,-1.34,0.0,UP,38.5,4.76,1.0,2026-02-25 16:27:41
2026-02-11,2026-02-12,CHG,SET,+-+-,UP,50.5,50.5,53,1.62,-1.82,0.5,-1.82,0.0,UP,1.65,1.85,1.0,2026-02-25 16:27:42
2026-02-11,2026-02-12,CHTR,NASDAQ,+++-,UP,52.7,52.7,86,241.07,-2.87,0.5,-2.87,0.0,DOWN,238.08,-1.24,0.0,2026-02-25 16:29:49
2026-02-11,2026-02-12,CK,SET,+++,DOWN,56.5,56.5,78,14.2,0.71,0.5,0.71,0.0,UP,14.9,4.93,0.0,2026-02-25 16:28:28
2026-02-11,2026-02-12,CMCSA,NASDAQ,-+++++++,UP,54.3,54.3,96,32.48,0.53,0.5,0.53,0.0,DOWN,31.82,-2.03,0.0,2026-02-25 16:29:21
2026-02-11,2026-02-12,CME,NASDAQ,-,UP,52.8,52.8,85,302.48,-1.4,0.5,-1.4,0.0,NEUTRAL,301.64,-0.28,0.0,2026-02-25 16:29:40
2026-02-11,2026-02-12,COM7,SET,++-,UP,55.8,55.8,43,23.9,-5.35,0.5,-5.35,0.0,UP,24.8,3.77,1.0,2026-02-25 16:27:43
2026-02-11,2026-02-12,COST,NASDAQ,-+,UP,54.6,54.6,112,978.14,0.71,0.5,0.71,0.0,UP,998.86,2.12,1.0,2026-02-25 16:29:17
2026-02-11,2026-02-12,CPALL,SET,+++++++,UP,50.8,50.8,64,49.0,0.51,0.5,0.51,0.0,UP,49.5,1.02,1.0,2026-02-25 16:27:44
2026-02-11,2026-02-12,CPF,SET,-,UP,59.4,59.4,101,21.0,-0.94,0.5,-0.94,0.0,UP,21.3,1.43,1.0,2026-02-25 16:27:44
2026-02-11,2026-02-12,CPN,SET,+,UP,50.9,50.9,81,63.25,2.02,0.5,2.02,0.0,NEUTRAL,63.5,0.4,0.0,2026-02-25 16:27:45
2026-02-11,2026-02-12,CPRT,NASDAQ,-,UP,58.6,58.6,89,39.51,-2.08,0.5,-2.08,0.0,DOWN,36.72,-7.06,0.0,2026-02-25 16:30:16
2026-02-11,2026-02-12,CRC,SET,-,UP,53.1,53.1,26,21.2,-0.93,0.5,-0.93,0.0,UP,22.0,3.77,1.0,2026-02-25 16:27:46
2026-02-11,2026-02-12,CRWD,NASDAQ,----++++,DOWN,55.0,55.0,33,415.81,0.59,0.5,0.59,0.0,DOWN,411.54,-1.03,1.0,2026-02-25 16:30:20
2026-02-11,2026-02-12,CSCO,NASDAQ,++-+++--,UP,64.7,64.7,148,85.54,-0.87,0.5,-0.87,0.0,DOWN,75.0,-12.32,0.0,2026-02-25 16:29:18
2026-02-11,2026-02-12,CSX,NASDAQ,+,DOWN,51.3,51.3,80,41.34,1.08,0.5,1.08,0.0,DOWN,40.7,-1.55,1.0,2026-02-25 16:29:41
2026-02-11,2026-02-12,CTAS,NASDAQ,+++-++,UP,68.1,68.1,86,200.36,0.53,0.5,0.53,0.0,DOWN,196.1,-2.13,0.0,2026-02-25 16:29:53
2026-02-11,2026-02-12,DDOG,NASDAQ,---+++-,DOWN,51.7,51.7,30,127.33,-1.8,0.5,-1.8,0.0,DOWN,126.13,-0.94,1.0,2026-02-25 16:30:19
2026-02-11,2026-02-12,DELTA,SET,-++-++-+,UP,59.1,59.1,76,220.0,1.38,0.5,1.38,0.0,UP,224.0,1.82,1.0,2026-02-25 16:27:47
2026-02-11,2026-02-12,DLTR,NASDAQ,++-+--+,DOWN,58.9,58.9,93,125.0,2.53,0.5,2.53,0.0,UP,128.43,2.74,0.0,2026-02-25 16:30:18
2026-02-11,2026-02-12,DOHOME,SET,+-++-,DOWN,52.6,52.6,30,3.92,-1.51,0.5,-1.51,0.0,UP,4.0,2.04,0.0,2026-02-25 16:28:30
2026-02-11,2026-02-12,EA,SET,+++,DOWN,55.0,55.0,48,3.2,3.9,0.5,3.9,0.0,UP,3.28,2.5,0.0,2026-02-25 16:27:48
2026-02-11,2026-02-12,EGCO,SET,++-,UP,50.4,50.4,69,120.5,-0.82,0.5,-0.82,0.0,UP,122.5,1.66,1.0,2026-02-25 16:27:49
2026-02-11,2026-02-12,ENPH,NASDAQ,-,DOWN,54.0,54.0,61,48.23,-4.02,0.5,-4.02,0.0,DOWN,44.14,-8.48,1.0,2026-02-25 16:30:24
2026-02-11,2026-02-12,EPG,SET,-+-++,DOWN,67.1,67.1,49,3.32,0.61,0.5,0.61,0.0,UP,3.34,0.6,0.0,2026-02-25 16:28:31
2026-02-11,2026-02-12,ERW,SET,++-++++-,DOWN,72.4,72.4,118,2.92,-1.35,0.5,-1.35,0.0,UP,3.1,6.16,0.0,2026-02-25 16:28:31
2026-02-11,2026-02-12,FANG,NASDAQ,-++-+--+,DOWN,56.0,56.0,60,169.01,2.5,0.5,2.5,0.0,DOWN,167.42,-0.94,1.0,2026-02-25 16:30:25
2026-02-11,2026-02-12,FAST,NASDAQ,+,UP,60.1,60.1,89,47.02,0.77,0.5,0.77,0.0,DOWN,45.54,-3.15,0.0,2026-02-25 16:30:13
2026-02-11,2026-02-12,FISV,NASDAQ,+-,UP,57.0,57.0,102,62.11,-0.77,0.5,-0.77,0.0,DOWN,58.82,-5.3,0.0,2026-02-25 16:29:37
2026-02-11,2026-02-12,FTNT,NASDAQ,+,DOWN,53.3,53.3,65,87.82,2.68,0.5,2.68,0.0,DOWN,84.26,-4.05,1.0,2026-02-25 16:29:48
2026-02-11,2026-02-12,GFPT,SET,+-,DOWN,71.9,71.9,106,9.8,-0.51,0.5,-0.51,0.0,UP,9.85,0.51,0.0,2026-02-25 16:28:33
2026-02-11,2026-02-12,GFS,NASDAQ,++-+,DOWN,55.3,55.3,21,48.74,16.32,0.5,16.32,0.0,NEUTRAL,48.7,-0.08,0.0,2026-02-25 16:30:15
2026-02-11,2026-02-12,GILD,NASDAQ,+++--+,DOWN,52.9,52.9,83,155.8,5.82,0.5,5.82,0.0,DOWN,151.81,-2.56,1.0,2026-02-25 16:29:32
2026-02-11,2026-02-12,GLOBAL,SET,++-,DOWN,52.2,52.2,76,7.47,-1.27,0.5,-1.27,0.0,UP,7.52,0.65,0.0,2026-02-25 16:27:50
2026-02-11,2026-02-12,GOOG,NASDAQ,--,UP,54.2,54.2,66,311.33,-2.29,0.5,-2.29,0.0,DOWN,309.37,-0.63,0.0,2026-02-25 16:29:12
2026-02-11,2026-02-12,GOOGL,NASDAQ,--,UP,54.1,54.1,102,310.96,-2.39,0.5,-2.39,0.0,DOWN,309.0,-0.63,0.0,2026-02-25 16:29:12
2026-02-11,2026-02-12,GPSC,SET,+++-,DOWN,51.1,51.1,47,38.5,-1.91,0.5,-1.91,0.0,UP,41.25,7.14,0.0,2026-02-25 16:27:51
2026-02-11,2026-02-12,GULF,SET,++++-+++,UP,56.9,56.9,34,56.0,2.28,0.5,2.28,0.0,UP,58.5,4.46,1.0,2026-02-25 16:27:52
2026-02-11,2026-02-12,GUNKUL,SET,-+-+-+++,DOWN,66.3,66.3,59,2.04,2.0,0.5,2.0,0.0,UP,2.2,7.84,0.0,2026-02-25 16:28:34
2026-02-11,2026-02-12,HANA,SET,++-,UP,54.2,54.2,83,17.0,-5.03,0.5,-5.03,0.0,UP,17.3,1.76,1.0,2026-02-25 16:28:35
2026-02-11,2026-02-12,HMPRO,SET,++-,UP,63.1,63.1,101,6.8,-1.45,0.5,-1.45,0.0,UP,7.0,2.94,1.0,2026-02-25 16:27:53
2026-02-11,2026-02-23,HON-HAI,TWSE,+++,DOWN,54.9,54.9,88,227.0,2.71,0.5,2.71,0.0,UP,228.5,0.66,0.0,2026-02-25 16:30:46
2026-02-11,2026-02-12,ICHI,SET,-++-,UP,57.8,57.8,65,14.1,-1.4,0.5,-1.4,0.0,UP,14.5,2.84,1.0,2026-02-25 16:28:36
2026-02-11,2026-02-12,ILMN,NASDAQ,--+-,UP,57.4,57.4,85,116.38,-2.46,0.5,-2.46,0.0,DOWN,114.44,-1.67,0.0,2026-02-25 16:30:27
2026-02-11,2026-02-12,INTC,NASDAQ,++--+--+,DOWN,57.6,57.6,102,48.29,2.46,0.5,2.46,0.0,DOWN,46.48,-3.75,1.0,2026-02-25 16:29:25
2026-02-11,2026-02-12,INTU,NASDAQ,--+-+---,UP,60.8,60.8,102,399.69,-5.15,0.5,-5.15,0.0,NEUTRAL,397.96,-0.43,0.0,2026-02-25 16:29:27
2026-02-11,2026-02-12,JD-HEALTH,HKEX,-+-+,UP,56.4,56.4,22,61.1,1.41,0.5,1.41,0.0,DOWN,60.0,-1.8,0.0,2026-02-25 16:30:44
2026-02-11,2026-02-12,JMART,SET,-+-+-++-,DOWN,57.9,57.9,83,7.65,-3.77,0.5,-3.77,0.0,UP,8.1,5.88,0.0,2026-02-25 16:28:37
2026-02-11,2026-02-12,JMT,SET,-+-+-++-,DOWN,53.8,53.8,63,9.35,-5.08,0.5,-5.08,0.0,UP,10.6,13.37,0.0,2026-02-25 16:28:38
2026-02-11,2026-02-12,JTS,SET,+++,DOWN,53.8,53.8,97,61.0,9.42,0.5,9.42,0.0,UP,63.0,3.28,0.0,2026-02-25 16:28:39
2026-02-11,2026-02-12,KBANK,SET,-,UP,54.5,54.5,103,193.0,-0.77,0.5,-0.77,0.0,UP,198.5,2.85,1.0,2026-02-25 16:27:55
2026-02-11,2026-02-12,KCE,SET,++-,DOWN,58.8,58.8,93,18.8,-7.39,0.5,-7.39,0.0,UP,19.0,1.06,0.0,2026-02-25 16:28:40
2026-02-11,2026-02-12,KDP,NASDAQ,++,DOWN,59.9,59.9,77,29.89,4.11,0.5,4.11,0.0,NEUTRAL,29.91,0.07,0.0,2026-02-25 16:29:50
2026-02-11,2026-02-12,KLAC,NASDAQ,-+,DOWN,54.1,54.1,93,1479.5,3.4,0.5,3.4,0.0,DOWN,1450.85,-1.94,1.0,2026-02-25 16:29:38
2026-02-11,2026-02-12,KTC,SET,-,UP,55.1,55.1,75,30.0,-0.83,0.5,-0.83,0.0,UP,30.75,2.5,1.0,2026-02-25 16:27:57
2026-02-11,2026-02-12,KUAISHOU,HKEX,--++,UP,51.4,51.4,19,70.9,0.71,0.5,0.71,0.0,DOWN,69.55,-1.9,0.0,2026-02-25 16:30:41
2026-02-11,2026-02-12,LANNA,SET,+,DOWN,63.4,63.4,83,15.6,0.65,0.5,0.65,0.0,NEUTRAL,15.6,0.0,0.0,2026-02-25 16:28:43
2026-02-11,2026-02-23,LARGAN,TWSE,+-+-+-,UP,52.8,52.8,104,2290.0,-1.51,0.5,-1.51,0.0,UP,2370.0,3.49,1.0,2026-02-25 16:30:50
2026-02-11,2026-02-12,LCID,NASDAQ,-+--++--,DOWN,54.5,54.5,24,10.05,-7.97,0.5,-7.97,0.0,DOWN,9.92,-1.29,1.0,2026-02-25 16:30:21
2026-02-11,2026-02-12,LH,SET,-+++,DOWN,66.9,66.9,108,4.3,3.86,0.5,3.86,0.0,UP,4.48,4.19,0.0,2026-02-25 16:27:58
2026-02-11,2026-02-12,LI-AUTO,HKEX,++,DOWN,51.4,51.4,18,74.8,2.75,0.5,2.75,0.0,DOWN,73.95,-1.14,1.0,2026-02-25 16:30:39
2026-02-11,2026-02-12,LRCX,NASDAQ,+--++--+,DOWN,61.0,61.0,96,235.12,3.76,0.5,3.76,0.0,DOWN,231.29,-1.63,1.0,2026-02-25 16:29:33
2026-02-11,2026-02-12,LULU,NASDAQ,+-+-+++-,DOWN,57.3,57.3,94,175.86,-2.64,0.5,-2.64,0.0,DOWN,169.53,-3.6,1.0,2026-02-25 16:29:58
2026-02-11,2026-02-12,MAJOR,SET,+-+-+,DOWN,51.8,51.8,71,7.25,3.57,0.5,3.57,0.0,UP,7.45,2.76,0.0,2026-02-25 16:28:43
2026-02-11,2026-02-12,MCHP,NASDAQ,--++,DOWN,54.1,54.1,102,80.75,5.06,0.5,5.06,0.0,DOWN,78.92,-2.27,1.0,2026-02-25 16:29:57
2026-02-11,2026-02-12,MDLZ,NASDAQ,+,UP,57.4,57.4,81,61.47,1.35,0.5,1.35,0.0,UP,61.86,0.63,1.0,2026-02-25 16:29:31
2026-02-11,2026-02-23,MEDIATEK,TWSE,--+++,DOWN,69.2,69.2,109,1855.0,0.54,0.5,0.54,0.0,DOWN,1795.0,-3.23,1.0,2026-02-25 16:30:45
2026-02-11,2026-02-12,MNST,NASDAQ,+--+,DOWN,56.4,56.4,84,80.79,0.77,0.5,0.77,0.0,NEUTRAL,81.17,0.47,0.0,2026-02-25 16:29:47
2026-02-11,2026-02-12,MRNA,NASDAQ,-,UP,65.5,65.5,38,40.51,-3.54,0.5,-3.54,0.0,DOWN,40.11,-0.99,0.0,2026-02-25 16:29:42
2026-02-11,2026-02-12,MSFT,NASDAQ,-,UP,60.5,60.5,98,404.37,-2.15,0.5,-2.15,0.0,DOWN,401.84,-0.63,0.0,2026-02-25 16:29:10
2026-02-11,2026-02-12,MU,NASDAQ,+--++--+,DOWN,56.4,56.4,101,410.34,9.94,0.5,9.94,0.0,UP,413.97,0.88,0.0,2026-02-25 16:29:41
2026-02-11,2026-02-12,NETEASE,HKEX,-+++,DOWN,62.2,62.2,23,195.0,1.04,0.5,1.04,0.0,DOWN,187.0,-4.1,1.0,2026-02-25 16:30:42
2026-02-11,2026-02-12,NEX,SET,+++,DOWN,52.2,52.2,70,1.25,2.46,0.5,2.46,0.0,UP,1.34,7.2,0.0,2026-02-25 16:28:44
2026-02-11,2026-02-12,NFLX,NASDAQ,++-+-,UP,51.6,51.6,80,79.62,-3.15,0.5,-3.15,0.0,DOWN,75.86,-4.72,0.0,2026-02-25 16:29:22
2026-02-11,2026-02-12,NIO,HKEX,+,DOWN,64.7,64.7,22,39.7,1.59,0.5,1.59,0.0,DOWN,39.46,-0.6,1.0,2026-02-25 16:30:41
2026-02-11,2026-02-12,NTES,NASDAQ,-,UP,55.4,55.4,93,118.5,-4.06,0.5,-4.06,0.0,NEUTRAL,118.17,-0.28,0.0,2026-02-25 16:30:30
2026-02-11,2026-02-12,NVDA,NASDAQ,----++-+,DOWN,59.2,59.2,102,190.05,0.8,0.5,0.8,0.0,DOWN,186.94,-1.64,1.0,2026-02-25 16:29:15
2026-02-11,2026-02-12,NXPI,NASDAQ,+-+-++++,UP,54.0,54.0,68,249.75,5.55,0.5,5.55,0.0,DOWN,242.19,-3.03,0.0,2026-02-25 16:29:51
