Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats
RIVN,±2.4%,9,5,--++,4D_Reversal_Up,Reversal,🔴 DOWN,57%,4/7 (1053)
RIVN,±2.4%,9,5,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,2/2 (1053)
RIVN,±2.4%,9,5,---+,4D_Reversal_Up,Reversal,🟢 UP,66%,4/6 (1053)
RIVN,±2.4%,9,5,----,4_Days_Down,Trend,🔴 DOWN,37%,3/8 (1053)
RIVN,±2.4%,9,5,+++++,Streak_Up_5,Breakout,🟢 UP,80%,4/5 (1053)
RIVN,±2.4%,9,5,-----,Streak_Down_5,Breakout,🔴 DOWN,0%,0/2 (1053)
RIVN,±2.4%,9,5,++++++,Streak_Up_6,Breakout,🟢 UP,75%,3/4 (1053)
RIVN,±2.4%,9,5,+++++++,Streak_Up_7,Breakout,🟢 UP,66%,2/3 (1053)
RIVN,±2.4%,9,5,++++++++,Streak_Up_8,Breakout,🟢 UP,50%,1/2 (1053)
RIVN,±2.4%,9,5,+++++++++,Streak_Up_9,Breakout,🔴 DOWN,0%,0/1 (1053)
FANG,±2.1%,5,5,+,1_Days_Up,Trend,🟢 UP,51%,318/614 (3337)
FANG,±2.1%,5,5,-,1_Days_Down,Trend,🟢 UP,54%,314/579 (3337)
FANG,±2.1%,5,5,++,2_Days_Up,Trend,🔴 DOWN,49%,61/124 (3337)
FANG,±2.1%,5,5,+-,2D_Reversal_Down,Reversal,🟢 UP,58%,67/115 (3337)
FANG,±2.1%,5,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,51%,68/133 (3337)
FANG,±2.1%,5,5,--,2_Days_Down,Trend,🟢 UP,56%,68/121 (3337)
FANG,±2.1%,5,5,+++,3_Days_Up,Trend,🔴 DOWN,57%,12/21 (3337)
FANG,±2.1%,5,5,++-,3D_Reversal_Down,Reversal,🟢 UP,61%,19/31 (3337)
FANG,±2.1%,5,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,37%,11/29 (3337)
FANG,±2.1%,5,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,47%,10/21 (3337)
FANG,±2.1%,5,5,-++,3D_Reversal_Up,Reversal,🟢 UP,44%,12/27 (3337)
FANG,±2.1%,5,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,60%,15/25 (3337)
FANG,±2.1%,5,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,50%,15/30 (3337)
FANG,±2.1%,5,5,---,3_Days_Down,Trend,🟢 UP,53%,16/30 (3337)
FANG,±2.1%,5,5,++++,4_Days_Up,Trend,🔴 DOWN,50%,2/4 (3337)
FANG,±2.1%,5,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,60%,3/5 (3337)
FANG,±2.1%,5,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,28%,2/7 (3337)
FANG,±2.1%,5,5,++--,4D_Reversal_Down,Reversal,🔴 DOWN,25%,1/4 (3337)
FANG,±2.1%,5,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,80%,4/5 (3337)
FANG,±2.1%,5,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,40%,2/5 (3337)
FANG,±2.1%,5,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,40%,2/5 (3337)
FANG,±2.1%,5,5,+---,4D_Reversal_Down,Reversal,🟢 UP,37%,3/8 (3337)
FANG,±2.1%,5,5,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,57%,4/7 (3337)
FANG,±2.1%,5,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,66%,4/6 (3337)
FANG,±2.1%,5,5,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,44%,4/9 (3337)
FANG,±2.1%,5,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,62%,5/8 (3337)
FANG,±2.1%,5,5,--++,4D_Reversal_Up,Reversal,🟢 UP,50%,4/8 (3337)
FANG,±2.1%,5,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,57%,4/7 (3337)
FANG,±2.1%,5,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,58%,7/12 (3337)
FANG,±2.1%,5,5,----,4_Days_Down,Trend,🟢 UP,62%,5/8 (3337)
FANG,±2.1%,5,5,+++++,Streak_Up_5,Breakout,🔴 DOWN,0%,0/1 (3337)
FANG,±2.1%,5,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,2/2 (3337)
BKR,±2.2%,4,5,+,1_Days_Up,Trend,🔴 DOWN,48%,350/718 (5000)
BKR,±2.2%,4,5,-,1_Days_Down,Trend,🔴 DOWN,51%,351/682 (5000)
BKR,±2.2%,4,5,++,2_Days_Up,Trend,🟢 UP,53%,67/125 (5000)
BKR,±2.2%,4,5,+-,2D_Reversal_Down,Reversal,🔴 DOWN,42%,48/113 (5000)
BKR,±2.2%,4,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,43%,54/125 (5000)
BKR,±2.2%,4,5,--,2_Days_Down,Trend,🟢 UP,54%,75/137 (5000)
BKR,±2.2%,4,5,+++,3_Days_Up,Trend,🔴 DOWN,46%,14/30 (5000)
BKR,±2.2%,4,5,++-,3D_Reversal_Down,Reversal,🟢 UP,47%,8/17 (5000)
BKR,±2.2%,4,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,34%,8/23 (5000)
BKR,±2.2%,4,5,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,11/22 (5000)
BKR,±2.2%,4,5,-++,3D_Reversal_Up,Reversal,🟢 UP,57%,15/26 (5000)
BKR,±2.2%,4,5,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,43%,13/30 (5000)
BKR,±2.2%,4,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,46%,18/39 (5000)
BKR,±2.2%,4,5,---,3_Days_Down,Trend,🔴 DOWN,51%,15/29 (5000)
BKR,±2.2%,4,5,++++,4_Days_Up,Trend,🔴 DOWN,40%,2/5 (5000)
BKR,±2.2%,4,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,66%,4/6 (5000)
BKR,±2.2%,4,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,25%,1/4 (5000)
BKR,±2.2%,4,5,++--,4D_Reversal_Down,Reversal,🔴 DOWN,50%,1/2 (5000)
BKR,±2.2%,4,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,66%,2/3 (5000)
BKR,±2.2%,4,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,33%,2/6 (5000)
BKR,±2.2%,4,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,50%,4/8 (5000)
BKR,±2.2%,4,5,+---,4D_Reversal_Down,Reversal,🔴 DOWN,42%,3/7 (5000)
BKR,±2.2%,4,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,77%,7/9 (5000)
BKR,±2.2%,4,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (5000)
BKR,±2.2%,4,5,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,37%,3/8 (5000)
BKR,±2.2%,4,5,-+--,4D_Mixed_-+--,Mixed,🟢 UP,66%,6/9 (5000)
BKR,±2.2%,4,5,--++,4D_Reversal_Up,Reversal,🟢 UP,44%,4/9 (5000)
BKR,±2.2%,4,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,45%,5/11 (5000)
BKR,±2.2%,4,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,40%,4/10 (5000)
BKR,±2.2%,4,5,----,4_Days_Down,Trend,🟢 UP,50%,4/8 (5000)
BKR,±2.2%,4,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,2/2 (5000)
ILMN,±2.5%,3,4,+,1_Days_Up,Trend,🟢 UP,49%,308/620 (5000)
ILMN,±2.5%,3,4,-,1_Days_Down,Trend,🟢 UP,52%,285/546 (5000)
ILMN,±2.5%,3,4,++,2_Days_Up,Trend,🔴 DOWN,41%,39/94 (5000)
ILMN,±2.5%,3,4,+-,2D_Reversal_Down,Reversal,🟢 UP,54%,44/81 (5000)
ILMN,±2.5%,3,4,-+,2D_Reversal_Up,Reversal,🟢 UP,48%,47/97 (5000)
ILMN,±2.5%,3,4,--,2_Days_Down,Trend,🟢 UP,50%,50/100 (5000)
ILMN,±2.5%,3,4,+++,3_Days_Up,Trend,🔴 DOWN,30%,3/10 (5000)
ILMN,±2.5%,3,4,++-,3D_Reversal_Down,Reversal,🟢 UP,47%,10/21 (5000)
ILMN,±2.5%,3,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,52%,10/19 (5000)
ILMN,±2.5%,3,4,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,8/16 (5000)
ILMN,±2.5%,3,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,18%,3/16 (5000)
ILMN,±2.5%,3,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,73%,14/19 (5000)
ILMN,±2.5%,3,4,--+,3D_Reversal_Up,Reversal,🟢 UP,50%,13/26 (5000)
ILMN,±2.5%,3,4,---,3_Days_Down,Trend,🟢 UP,52%,10/19 (5000)
ILMN,±2.5%,3,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,66%,2/3 (5000)
ILMN,±2.5%,3,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,2/4 (5000)
ILMN,±2.5%,3,4,++--,4D_Reversal_Down,Reversal,🟢 UP,25%,1/4 (5000)
ILMN,±2.5%,3,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,40%,2/5 (5000)
ILMN,±2.5%,3,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,80%,4/5 (5000)
ILMN,±2.5%,3,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,25%,1/4 (5000)
ILMN,±2.5%,3,4,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (5000)
ILMN,±2.5%,3,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,40%,2/5 (5000)
ILMN,±2.5%,3,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,87%,7/8 (5000)
ILMN,±2.5%,3,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,66%,2/3 (5000)
ILMN,±2.5%,3,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/5 (5000)
ILMN,±2.5%,3,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,66%,2/3 (5000)
ILMN,±2.5%,3,4,---+,4D_Reversal_Up,Reversal,🟢 UP,66%,4/6 (5000)
ILMN,±2.5%,3,4,----,4_Days_Down,Trend,🟢 UP,33%,1/3 (5000)
JD,±1.8%,4,5,+,1_Days_Up,Trend,🟢 UP,49%,326/654 (2935)
JD,±1.8%,4,5,-,1_Days_Down,Trend,🟢 UP,50%,320/635 (2935)
JD,±1.8%,4,5,++,2_Days_Up,Trend,🔴 DOWN,43%,63/144 (2935)
JD,±1.8%,4,5,+-,2D_Reversal_Down,Reversal,🟢 UP,56%,83/147 (2935)
JD,±1.8%,4,5,-+,2D_Reversal_Up,Reversal,🟢 UP,52%,78/149 (2935)
JD,±1.8%,4,5,--,2_Days_Down,Trend,🟢 UP,53%,80/149 (2935)
JD,±1.8%,4,5,+++,3_Days_Up,Trend,🔴 DOWN,31%,9/29 (2935)
JD,±1.8%,4,5,++-,3D_Reversal_Down,Reversal,🟢 UP,55%,22/40 (2935)
JD,±1.8%,4,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,56%,21/37 (2935)
JD,±1.8%,4,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,40%,15/37 (2935)
JD,±1.8%,4,5,-++,3D_Reversal_Up,Reversal,🟢 UP,52%,22/42 (2935)
JD,±1.8%,4,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,55%,19/34 (2935)
JD,±1.8%,4,5,--+,3D_Reversal_Up,Reversal,🟢 UP,44%,19/43 (2935)
JD,±1.8%,4,5,---,3_Days_Down,Trend,🟢 UP,58%,18/31 (2935)
JD,±1.8%,4,5,++++,4_Days_Up,Trend,🔴 DOWN,16%,1/6 (2935)
JD,±1.8%,4,5,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,58%,7/12 (2935)
JD,±1.8%,4,5,++-+,4D_Mixed_++-+,Mixed,🟢 UP,44%,4/9 (2935)
JD,±1.8%,4,5,++--,4D_Reversal_Down,Reversal,🔴 DOWN,27%,3/11 (2935)
JD,±1.8%,4,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,90%,9/10 (2935)
JD,±1.8%,4,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,57%,4/7 (2935)
JD,±1.8%,4,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,33%,1/3 (2935)
JD,±1.8%,4,5,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,5/10 (2935)
JD,±1.8%,4,5,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,23%,3/13 (2935)
JD,±1.8%,4,5,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,45%,5/11 (2935)
JD,±1.8%,4,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,37%,3/8 (2935)
JD,±1.8%,4,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,44%,4/9 (2935)
JD,±1.8%,4,5,--++,4D_Reversal_Up,Reversal,🔴 DOWN,44%,4/9 (2935)
JD,±1.8%,4,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,41%,5/12 (2935)
JD,±1.8%,4,5,---+,4D_Reversal_Up,Reversal,🟢 UP,60%,6/10 (2935)
JD,±1.8%,4,5,----,4_Days_Down,Trend,🟢 UP,75%,6/8 (2935)
JD,±1.8%,4,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,2/2 (2935)
LCID,±5.4%,3,4,+,1_Days_Up,Trend,🟢 UP,44%,65/145 (1342)
LCID,±5.4%,3,4,-,1_Days_Down,Trend,🟢 UP,51%,74/144 (1342)
LCID,±5.4%,3,4,++,2_Days_Up,Trend,🔴 DOWN,48%,12/25 (1342)
LCID,±5.4%,3,4,+-,2D_Reversal_Down,Reversal,🟢 UP,57%,12/21 (1342)
LCID,±5.4%,3,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,50%,12/24 (1342)
LCID,±5.4%,3,4,--,2_Days_Down,Trend,🔴 DOWN,33%,5/15 (1342)
LCID,±5.4%,3,4,+++,3_Days_Up,Trend,🟢 UP,100%,4/4 (1342)
LCID,±5.4%,3,4,++-,3D_Reversal_Down,Reversal,🟢 UP,57%,4/7 (1342)
LCID,±5.4%,3,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,25%,1/4 (1342)
LCID,±5.4%,3,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (1342)
LCID,±5.4%,3,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,25%,1/4 (1342)
LCID,±5.4%,3,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,33%,1/3 (1342)
LCID,±5.4%,3,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (1342)
LCID,±5.4%,3,4,---,3_Days_Down,Trend,🔴 DOWN,40%,2/5 (1342)
LCID,±5.4%,3,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,0%,0/1 (1342)
LCID,±5.4%,3,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,1/1 (1342)
LCID,±5.4%,3,4,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (1342)
LCID,±5.4%,3,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (1342)
LCID,±5.4%,3,4,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,0%,0/1 (1342)
LCID,±5.4%,3,4,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (1342)
LCID,±5.4%,3,4,----,4_Days_Down,Trend,🟢 UP,50%,1/2 (1342)
NTES,±2.7%,4,4,+,1_Days_Up,Trend,🔴 DOWN,47%,289/605 (5000)
NTES,±2.7%,4,4,-,1_Days_Down,Trend,🟢 UP,55%,285/516 (5000)
NTES,±2.7%,4,4,++,2_Days_Up,Trend,🔴 DOWN,44%,36/81 (5000)
NTES,±2.7%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,57%,44/76 (5000)
NTES,±2.7%,4,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,39%,34/86 (5000)
NTES,±2.7%,4,4,--,2_Days_Down,Trend,🔴 DOWN,51%,35/68 (5000)
NTES,±2.7%,4,4,+++,3_Days_Up,Trend,🔴 DOWN,44%,4/9 (5000)
NTES,±2.7%,4,4,++-,3D_Reversal_Down,Reversal,🟢 UP,68%,11/16 (5000)
NTES,±2.7%,4,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,18%,2/11 (5000)
NTES,±2.7%,4,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,30%,3/10 (5000)
NTES,±2.7%,4,4,-++,3D_Reversal_Up,Reversal,🟢 UP,61%,8/13 (5000)
NTES,±2.7%,4,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,68%,11/16 (5000)
NTES,±2.7%,4,4,--+,3D_Reversal_Up,Reversal,🟢 UP,38%,5/13 (5000)
NTES,±2.7%,4,4,---,3_Days_Down,Trend,🟢 UP,75%,9/12 (5000)
NTES,±2.7%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/1 (5000)
NTES,±2.7%,4,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (5000)
NTES,±2.7%,4,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,0%,0/3 (5000)
NTES,±2.7%,4,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/3 (5000)
NTES,±2.7%,4,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,50%,2/4 (5000)
NTES,±2.7%,4,4,+--+,4D_Mixed_+--+,Mixed,🟢 UP,100%,1/1 (5000)
NTES,±2.7%,4,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (5000)
NTES,±2.7%,4,4,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,66%,2/3 (5000)
NTES,±2.7%,4,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (5000)
NTES,±2.7%,4,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/3 (5000)
NTES,±2.7%,4,4,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,0%,0/3 (5000)
NTES,±2.7%,4,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,33%,1/3 (5000)
NTES,±2.7%,4,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,1/1 (5000)
NTES,±2.7%,4,4,---+,4D_Reversal_Up,Reversal,🟢 UP,40%,2/5 (5000)
NTES,±2.7%,4,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (5000)
BIDU,±4.2%,3,3,+,1_Days_Up,Trend,🟢 UP,47%,156/329 (5000)
BIDU,±4.2%,3,3,-,1_Days_Down,Trend,🔴 DOWN,48%,129/268 (5000)
BIDU,±4.2%,3,3,++,2_Days_Up,Trend,🔴 DOWN,37%,11/29 (5000)
BIDU,±4.2%,3,3,+-,2D_Reversal_Down,Reversal,🔴 DOWN,50%,15/30 (5000)
BIDU,±4.2%,3,3,-+,2D_Reversal_Up,Reversal,🟢 UP,57%,19/33 (5000)
BIDU,±4.2%,3,3,--,2_Days_Down,Trend,🟢 UP,50%,17/34 (5000)
BIDU,±4.2%,3,3,+++,3_Days_Up,Trend,🟢 UP,100%,2/2 (5000)
BIDU,±4.2%,3,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,20%,1/5 (5000)
BIDU,±4.2%,3,3,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,25%,1/4 (5000)
BIDU,±4.2%,3,3,+--,3D_Reversal_Down,Reversal,🔴 DOWN,40%,2/5 (5000)
BIDU,±4.2%,3,3,-++,3D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (5000)
BIDU,±4.2%,3,3,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,0%,0/2 (5000)
BIDU,±4.2%,3,3,--+,3D_Reversal_Up,Reversal,🟢 UP,60%,3/5 (5000)
BIDU,±4.2%,3,3,---,3_Days_Down,Trend,🟢 UP,75%,3/4 (5000)
XAUUSD,±0.2%,4,6,+,1_Days_Up,Trend,🟢 UP,53%,330/613 (5000)
XAUUSD,±0.2%,4,6,-,1_Days_Down,Trend,🔴 DOWN,55%,290/523 (5000)
XAUUSD,±0.2%,4,6,++,2_Days_Up,Trend,🔴 DOWN,48%,47/97 (5000)
XAUUSD,±0.2%,4,6,+-,2D_Reversal_Down,Reversal,🔴 DOWN,53%,42/79 (5000)
XAUUSD,±0.2%,4,6,-+,2D_Reversal_Up,Reversal,🟢 UP,60%,64/105 (5000)
XAUUSD,±0.2%,4,6,--,2_Days_Down,Trend,🔴 DOWN,49%,52/105 (5000)
XAUUSD,±0.2%,4,6,+++,3_Days_Up,Trend,🟢 UP,50%,7/14 (5000)
XAUUSD,±0.2%,4,6,++-,3D_Reversal_Down,Reversal,🟢 UP,66%,14/21 (5000)
XAUUSD,±0.2%,4,6,+-+,3D_Mixed_+-+,Mixed,🟢 UP,52%,9/17 (5000)
XAUUSD,±0.2%,4,6,+--,3D_Reversal_Down,Reversal,🔴 DOWN,42%,9/21 (5000)
XAUUSD,±0.2%,4,6,-++,3D_Reversal_Up,Reversal,🟢 UP,60%,14/23 (5000)
XAUUSD,±0.2%,4,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,41%,5/12 (5000)
XAUUSD,±0.2%,4,6,--+,3D_Reversal_Up,Reversal,🟢 UP,65%,17/26 (5000)
XAUUSD,±0.2%,4,6,---,3_Days_Down,Trend,🔴 DOWN,46%,15/32 (5000)
XAUUSD,±0.2%,4,6,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/3 (5000)
XAUUSD,±0.2%,4,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,80%,4/5 (5000)
XAUUSD,±0.2%,4,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,75%,6/8 (5000)
XAUUSD,±0.2%,4,6,++--,4D_Reversal_Down,Reversal,🔴 DOWN,50%,3/6 (5000)
XAUUSD,±0.2%,4,6,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,66%,2/3 (5000)
XAUUSD,±0.2%,4,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,60%,3/5 (5000)
XAUUSD,±0.2%,4,6,+--+,4D_Mixed_+--+,Mixed,🟢 UP,85%,6/7 (5000)
XAUUSD,±0.2%,4,6,+---,4D_Reversal_Down,Reversal,🔴 DOWN,37%,3/8 (5000)
XAUUSD,±0.2%,4,6,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,3/3 (5000)
XAUUSD,±0.2%,4,6,-++-,4D_Mixed_-++-,Mixed,🟢 UP,66%,2/3 (5000)
XAUUSD,±0.2%,4,6,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
XAUUSD,±0.2%,4,6,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,0%,0/1 (5000)
XAUUSD,±0.2%,4,6,--++,4D_Reversal_Up,Reversal,🟢 UP,60%,6/10 (5000)
XAUUSD,±0.2%,4,6,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,0%,0/1 (5000)
XAUUSD,±0.2%,4,6,---+,4D_Reversal_Up,Reversal,🟢 UP,66%,4/6 (5000)
XAUUSD,±0.2%,4,6,----,4_Days_Down,Trend,🔴 DOWN,50%,5/10 (5000)
XAUUSD,±0.2%,4,6,-----,Streak_Down_5,Breakout,🔴 DOWN,66%,2/3 (5000)
XAUUSD,±0.2%,4,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000)
XAGUSD,±0.3%,6,6,+,1_Days_Up,Trend,🟢 UP,56%,439/781 (5000)
XAGUSD,±0.3%,6,6,-,1_Days_Down,Trend,🟢 UP,57%,355/622 (5000)
XAGUSD,±0.3%,6,6,++,2_Days_Up,Trend,🟢 UP,53%,98/184 (5000)
XAGUSD,±0.3%,6,6,+-,2D_Reversal_Down,Reversal,🔴 DOWN,57%,69/120 (5000)
XAGUSD,±0.3%,6,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,52%,88/169 (5000)
XAGUSD,±0.3%,6,6,--,2_Days_Down,Trend,🔴 DOWN,56%,73/129 (5000)
XAGUSD,±0.3%,6,6,+++,3_Days_Up,Trend,🟢 UP,53%,23/43 (5000)
XAGUSD,±0.3%,6,6,++-,3D_Reversal_Down,Reversal,🔴 DOWN,62%,22/35 (5000)
XAGUSD,±0.3%,6,6,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,41%,14/34 (5000)
XAGUSD,±0.3%,6,6,+--,3D_Reversal_Down,Reversal,🔴 DOWN,45%,17/37 (5000)
XAGUSD,±0.3%,6,6,-++,3D_Reversal_Up,Reversal,🔴 DOWN,40%,15/37 (5000)
XAGUSD,±0.3%,6,6,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,58%,17/29 (5000)
XAGUSD,±0.3%,6,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,54%,23/42 (5000)
XAGUSD,±0.3%,6,6,---,3_Days_Down,Trend,🟢 UP,64%,22/34 (5000)
XAGUSD,±0.3%,6,6,++++,4_Days_Up,Trend,🟢 UP,58%,7/12 (5000)
XAGUSD,±0.3%,6,6,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,75%,9/12 (5000)
XAGUSD,±0.3%,6,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,58%,7/12 (5000)
XAGUSD,±0.3%,6,6,++--,4D_Reversal_Down,Reversal,🔴 DOWN,33%,4/12 (5000)
XAGUSD,±0.3%,6,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,40%,2/5 (5000)
XAGUSD,±0.3%,6,6,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,55%,5/9 (5000)
XAGUSD,±0.3%,6,6,+--+,4D_Mixed_+--+,Mixed,🟢 UP,81%,9/11 (5000)
XAGUSD,±0.3%,6,6,+---,4D_Reversal_Down,Reversal,🟢 UP,56%,9/16 (5000)
XAGUSD,±0.3%,6,6,-+++,4D_Reversal_Up,Reversal,🟢 UP,66%,6/9 (5000)
XAGUSD,±0.3%,6,6,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,75%,6/8 (5000)
XAGUSD,±0.3%,6,6,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,27%,3/11 (5000)
XAGUSD,±0.3%,6,6,-+--,4D_Mixed_-+--,Mixed,🟢 UP,55%,5/9 (5000)
XAGUSD,±0.3%,6,6,--++,4D_Reversal_Up,Reversal,🟢 UP,54%,6/11 (5000)
XAGUSD,±0.3%,6,6,--+-,4D_Mixed_--+-,Mixed,🟢 UP,70%,7/10 (5000)
XAGUSD,±0.3%,6,6,---+,4D_Reversal_Up,Reversal,🔴 DOWN,18%,3/16 (5000)
XAGUSD,±0.3%,6,6,----,4_Days_Down,Trend,🔴 DOWN,71%,5/7 (5000)
XAGUSD,±0.3%,6,6,+++++,Streak_Up_5,Breakout,🔴 DOWN,33%,2/6 (5000)
XAGUSD,±0.3%,6,6,-----,Streak_Down_5,Breakout,🔴 DOWN,50%,1/2 (5000)
XAGUSD,±0.3%,6,6,++++++,Streak_Up_6,Breakout,🔴 DOWN,0%,0/2 (5000)
XAGUSD,±0.3%,6,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000)
