status,symbol,price,is_tradeable,acc_score,rr_score,change_pct,pattern,forecast_dir,forecast_label,strategy_name,confidence,total_p,total_n,avg_return,total_events,winning_count,stats,breakdown,threshold,total_bars,group,exchange,_sort_prob
MATCH_FOUND,EPG,3.86,False,58.0,1.0,-1.5306122448979604,-++++-+-+--+-+-,-1,DOWN,MEAN_REVERSION (VOTING),16.0,0,302,-0.40173007124113824,521,302,302,-+--+-+-:1/0(NW); +--+-+-:2/1(NW); --+-+-:3/3(TW); -+-+-:6/3(NW); +-+-:13/9(NW); -+-:43/25(N); +-:75/49(N); -:184/145(N),0.5,1005,GROUP_A_THAI,SET,58.0
MATCH_FOUND,FORTH,8.4,True,67.3,1.0,7.6923076923077,++++-++----+--+,-1,DOWN,MEAN_REVERSION (VOTING),34.599999999999994,0,302,-0.5981640659661884,449,302,302,+----+--+:2/0(NW); ----+--+:3/0(NW); ---+--+:6/0(NW); --+--+:6/1(NW); -+--+:11/4(NW); +--+:14/6(NW); --+:50/23(N); -+:99/48(N); +:153/76(N),0.5,1005,GROUP_A_THAI,SET,67.3
MATCH_FOUND,GUNKUL,2.46,True,60.0,1.0,-3.1496062992126013,-+-+-,-1,DOWN,MEAN_REVERSION (VOTING),20.0,0,292,-0.5077820666062464,487,292,292,-+-+-:5/4(PW); +-+-:14/8(NW); -+-:42/21(N); +-:73/41(N); -:177/133(N),0.5,1005,GROUP_A_THAI,SET,60.0
MATCH_FOUND,ICHI,14.9,False,56.2,1.0,1.3605442176870821,+,-1,DOWN,MEAN_REVERSION (VOTING),12.400000000000006,0,135,-0.19406651956430304,240,135,135,+:135/105(N),0.5,1005,GROUP_A_THAI,SET,56.2
MATCH_FOUND,JMART,7.85,False,57.9,1.0,-1.2578616352201324,+---++--,-1,DOWN,MEAN_REVERSION (VOTING),15.799999999999997,0,338,-0.5013149675790027,584,338,338,+---++--:1/0(NW); ---++--:2/0(NW); --++--:4/0(NW); -++--:6/3(NW); ++--:14/6(NW); +--:35/26(N); --:102/77(N); -:201/143(N),0.5,1005,GROUP_A_THAI,SET,57.9
MATCH_FOUND,JTS,87.75,False,51.9,1.0,11.78343949044586,----++++,-1,DOWN,MEAN_REVERSION (VOTING),3.799999999999997,0,221,0.3479541960188093,426,221,221,----++++:1/0(NW); ---++++:3/1(NW); --++++:3/1(NW); -++++:6/4(NW); ++++:11/7(NW); +++:24/22(N); ++:58/53(N); +:139/130(N),0.5,1005,GROUP_A_THAI,SET,51.9
MATCH_FOUND,KKP,77.25,False,51.7,1.0,0.6514657980456027,+-++,1,UP,MEAN_REVERSION (VOTING),3.4000000000000057,134,0,0.11425903382540818,259,134,134,+-++:2/1(NW); -++:10/9(NW); ++:34/31(P); +:100/94(P),0.5,1005,GROUP_A_THAI,SET,51.7
MATCH_FOUND,MAJOR,7.95,False,52.2,1.0,-1.242236024844727,+-++-+-++-++---,1,UP,MEAN_REVERSION (VOTING),4.400000000000006,130,75,-0.041596045378009,249,130,130,+-++---:0/0(TW); -++---:1/1(TW); ++---:4/1(NW); +---:8/4(NW); ---:24/20(N); --:51/50(N); -:130/119(P),0.5,1005,GROUP_A_THAI,SET,52.2
MATCH_FOUND,MEGA,37.5,False,54.2,1.0,-0.6622516556291391,-+-,1,UP,MEAN_REVERSION (VOTING),8.400000000000006,136,88,0.16387897800192625,251,136,136,-+-:29/25(N); +-:59/55(N); -:136/115(P),0.5,1005,GROUP_A_THAI,SET,54.2
MATCH_FOUND,NEX,1.16,False,57.5,1.0,-0.8547008547008554,---,-1,DOWN,MEAN_REVERSION (VOTING),15.0,0,366,-0.679396692292462,636,366,366,---:48/43(N); --:106/81(N); -:212/146(N),0.5,1005,GROUP_A_THAI,SET,57.5
