Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats
ADVANC,±1.4%,4,6,+,1_Days_Up,Trend,🔴 DOWN,41%,355/855 (5000)
ADVANC,±1.4%,4,6,-,1_Days_Down,Trend,🟢 UP,51%,393/758 (5000)
ADVANC,±1.4%,4,6,++,2_Days_Up,Trend,🔴 DOWN,39%,69/174 (5000)
ADVANC,±1.4%,4,6,+-,2D_Reversal_Down,Reversal,🟢 UP,41%,73/177 (5000)
ADVANC,±1.4%,4,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,43%,80/186 (5000)
ADVANC,±1.4%,4,6,--,2_Days_Down,Trend,🟢 UP,60%,81/135 (5000)
ADVANC,±1.4%,4,6,+++,3_Days_Up,Trend,🔴 DOWN,24%,8/33 (5000)
ADVANC,±1.4%,4,6,++-,3D_Reversal_Down,Reversal,🔴 DOWN,33%,12/36 (5000)
ADVANC,±1.4%,4,6,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,47%,19/40 (5000)
ADVANC,±1.4%,4,6,+--,3D_Reversal_Down,Reversal,🔴 DOWN,38%,14/36 (5000)
ADVANC,±1.4%,4,6,-++,3D_Reversal_Up,Reversal,🟢 UP,42%,14/33 (5000)
ADVANC,±1.4%,4,6,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,48%,24/50 (5000)
ADVANC,±1.4%,4,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,38%,18/47 (5000)
ADVANC,±1.4%,4,6,---,3_Days_Down,Trend,🔴 DOWN,63%,19/30 (5000)
ADVANC,±1.4%,4,6,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/4 (5000)
ADVANC,±1.4%,4,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,41%,5/12 (5000)
ADVANC,±1.4%,4,6,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,40%,2/5 (5000)
ADVANC,±1.4%,4,6,++--,4D_Reversal_Down,Reversal,🔴 DOWN,33%,2/6 (5000)
ADVANC,±1.4%,4,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,44%,4/9 (5000)
ADVANC,±1.4%,4,6,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,50%,5/10 (5000)
ADVANC,±1.4%,4,6,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,60%,3/5 (5000)
ADVANC,±1.4%,4,6,+---,4D_Reversal_Down,Reversal,🔴 DOWN,61%,8/13 (5000)
ADVANC,±1.4%,4,6,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,12%,1/8 (5000)
ADVANC,±1.4%,4,6,-++-,4D_Mixed_-++-,Mixed,🟢 UP,33%,2/6 (5000)
ADVANC,±1.4%,4,6,-+-+,4D_Reversal_Up,Reversal,🟢 UP,61%,8/13 (5000)
ADVANC,±1.4%,4,6,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,53%,7/13 (5000)
ADVANC,±1.4%,4,6,--++,4D_Reversal_Up,Reversal,🔴 DOWN,57%,4/7 (5000)
ADVANC,±1.4%,4,6,--+-,4D_Mixed_--+-,Mixed,🟢 UP,66%,12/18 (5000)
ADVANC,±1.4%,4,6,---+,4D_Reversal_Up,Reversal,🔴 DOWN,41%,5/12 (5000)
ADVANC,±1.4%,4,6,----,4_Days_Down,Trend,🔴 DOWN,42%,3/7 (5000)
ADVANC,±1.4%,4,6,-----,Streak_Down_5,Breakout,🟢 UP,75%,3/4 (5000)
ADVANC,±1.4%,4,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000)
AOT,±2.4%,4,6,+,1_Days_Up,Trend,🟢 UP,44%,196/440 (5000)
AOT,±2.4%,4,6,-,1_Days_Down,Trend,🟢 UP,53%,206/383 (5000)
AOT,±2.4%,4,6,++,2_Days_Up,Trend,🔴 DOWN,36%,25/69 (5000)
AOT,±2.4%,4,6,+-,2D_Reversal_Down,Reversal,🟢 UP,53%,28/52 (5000)
AOT,±2.4%,4,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,47%,31/65 (5000)
AOT,±2.4%,4,6,--,2_Days_Down,Trend,🟢 UP,59%,35/59 (5000)
AOT,±2.4%,4,6,+++,3_Days_Up,Trend,🔴 DOWN,27%,3/11 (5000)
AOT,±2.4%,4,6,++-,3D_Reversal_Down,Reversal,🟢 UP,61%,8/13 (5000)
AOT,±2.4%,4,6,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,22%,2/9 (5000)
AOT,±2.4%,4,6,+--,3D_Reversal_Down,Reversal,🔴 DOWN,60%,3/5 (5000)
AOT,±2.4%,4,6,-++,3D_Reversal_Up,Reversal,🔴 DOWN,20%,2/10 (5000)
AOT,±2.4%,4,6,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,50%,7/14 (5000)
AOT,±2.4%,4,6,--+,3D_Reversal_Up,Reversal,🟢 UP,75%,12/16 (5000)
AOT,±2.4%,4,6,---,3_Days_Down,Trend,🔴 DOWN,44%,4/9 (5000)
AOT,±2.4%,4,6,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/1 (5000)
AOT,±2.4%,4,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,66%,2/3 (5000)
AOT,±2.4%,4,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,2/4 (5000)
AOT,±2.4%,4,6,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,0%,0/1 (5000)
AOT,±2.4%,4,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (5000)
AOT,±2.4%,4,6,+--+,4D_Mixed_+--+,Mixed,🟢 UP,100%,1/1 (5000)
AOT,±2.4%,4,6,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (5000)
AOT,±2.4%,4,6,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (5000)
AOT,±2.4%,4,6,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (5000)
AOT,±2.4%,4,6,-+-+,4D_Reversal_Up,Reversal,⚪ SIDE,0%,0/1 (5000)
AOT,±2.4%,4,6,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,50%,1/2 (5000)
AOT,±2.4%,4,6,--++,4D_Reversal_Up,Reversal,🟢 UP,40%,2/5 (5000)
AOT,±2.4%,4,6,---+,4D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (5000)
AOT,±2.4%,4,6,----,4_Days_Down,Trend,🔴 DOWN,33%,1/3 (5000)
AOT,±2.4%,4,6,-----,Streak_Down_5,Breakout,🟢 UP,50%,1/2 (5000)
AOT,±2.4%,4,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000)
AWC,±2.0%,4,4,+,1_Days_Up,Trend,🔴 DOWN,36%,78/215 (1523)
AWC,±2.0%,4,4,-,1_Days_Down,Trend,🟢 UP,45%,107/233 (1523)
AWC,±2.0%,4,4,++,2_Days_Up,Trend,🔴 DOWN,32%,12/37 (1523)
AWC,±2.0%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,55%,22/40 (1523)
AWC,±2.0%,4,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,34%,16/47 (1523)
AWC,±2.0%,4,4,--,2_Days_Down,Trend,🔴 DOWN,52%,21/40 (1523)
AWC,±2.0%,4,4,+++,3_Days_Up,Trend,🔴 DOWN,28%,2/7 (1523)
AWC,±2.0%,4,4,++-,3D_Reversal_Down,Reversal,🟢 UP,62%,5/8 (1523)
AWC,±2.0%,4,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,54%,6/11 (1523)
AWC,±2.0%,4,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,60%,3/5 (1523)
AWC,±2.0%,4,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,12%,1/8 (1523)
AWC,±2.0%,4,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,45%,5/11 (1523)
AWC,±2.0%,4,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,28%,2/7 (1523)
AWC,±2.0%,4,4,---,3_Days_Down,Trend,🟢 UP,63%,7/11 (1523)
AWC,±2.0%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/2 (1523)
AWC,±2.0%,4,4,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (1523)
AWC,±2.0%,4,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,1/1 (1523)
AWC,±2.0%,4,4,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,0%,0/3 (1523)
AWC,±2.0%,4,4,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (1523)
AWC,±2.0%,4,4,+--+,4D_Mixed_+--+,Mixed,🟢 UP,100%,1/1 (1523)
AWC,±2.0%,4,4,+---,4D_Reversal_Down,Reversal,🔴 DOWN,50%,1/2 (1523)
AWC,±2.0%,4,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,100%,2/2 (1523)
AWC,±2.0%,4,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,2/4 (1523)
AWC,±2.0%,4,4,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,50%,1/2 (1523)
AWC,±2.0%,4,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,2/2 (1523)
AWC,±2.0%,4,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (1523)
AWC,±2.0%,4,4,----,4_Days_Down,Trend,🟢 UP,50%,1/2 (1523)
BANPU,±2.1%,7,4,+,1_Days_Up,Trend,🟢 UP,44%,318/716 (5000)
BANPU,±2.1%,7,4,-,1_Days_Down,Trend,🔴 DOWN,44%,290/657 (5000)
BANPU,±2.1%,7,4,++,2_Days_Up,Trend,🔴 DOWN,40%,58/143 (5000)
BANPU,±2.1%,7,4,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,59/116 (5000)
BANPU,±2.1%,7,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,39%,43/109 (5000)
BANPU,±2.1%,7,4,--,2_Days_Down,Trend,🟢 UP,51%,62/120 (5000)
BANPU,±2.1%,7,4,+++,3_Days_Up,Trend,🟢 UP,53%,14/26 (5000)
BANPU,±2.1%,7,4,++-,3D_Reversal_Down,Reversal,🟢 UP,55%,19/34 (5000)
BANPU,±2.1%,7,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,26%,7/26 (5000)
BANPU,±2.1%,7,4,+--,3D_Reversal_Down,Reversal,🟢 UP,61%,11/18 (5000)
BANPU,±2.1%,7,4,-++,3D_Reversal_Up,Reversal,🟢 UP,47%,10/21 (5000)
BANPU,±2.1%,7,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,57%,12/21 (5000)
BANPU,±2.1%,7,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,51%,15/29 (5000)
BANPU,±2.1%,7,4,---,3_Days_Down,Trend,🟢 UP,65%,17/26 (5000)
BANPU,±2.1%,7,4,++++,4_Days_Up,Trend,🟢 UP,57%,4/7 (5000)
BANPU,±2.1%,7,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,42%,3/7 (5000)
BANPU,±2.1%,7,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,0%,0/7 (5000)
BANPU,±2.1%,7,4,++--,4D_Reversal_Down,Reversal,🟢 UP,70%,7/10 (5000)
BANPU,±2.1%,7,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,33%,2/6 (5000)
BANPU,±2.1%,7,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,50%,3/6 (5000)
BANPU,±2.1%,7,4,+--+,4D_Mixed_+--+,Mixed,🟢 UP,80%,4/5 (5000)
BANPU,±2.1%,7,4,+---,4D_Reversal_Down,Reversal,🟢 UP,50%,2/4 (5000)
BANPU,±2.1%,7,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,6/6 (5000)
BANPU,±2.1%,7,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,60%,3/5 (5000)
BANPU,±2.1%,7,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,3/6 (5000)
BANPU,±2.1%,7,4,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,33%,1/3 (5000)
BANPU,±2.1%,7,4,--++,4D_Reversal_Up,Reversal,🟢 UP,60%,3/5 (5000)
BANPU,±2.1%,7,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,83%,5/6 (5000)
BANPU,±2.1%,7,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,57%,4/7 (5000)
BANPU,±2.1%,7,4,----,4_Days_Down,Trend,🟢 UP,80%,4/5 (5000)
BANPU,±2.1%,7,4,+++++,Streak_Up_5,Breakout,🟢 UP,100%,3/3 (5000)
BANPU,±2.1%,7,4,++++++,Streak_Up_6,Breakout,🟢 UP,100%,2/2 (5000)
BANPU,±2.1%,7,4,+++++++,Streak_Up_7,Breakout,🟢 UP,100%,1/1 (5000)
BBL,±1.9%,4,4,+,1_Days_Up,Trend,🟢 UP,47%,219/462 (5000)
BBL,±1.9%,4,4,-,1_Days_Down,Trend,🟢 UP,48%,213/438 (5000)
BBL,±1.9%,4,4,++,2_Days_Up,Trend,🔴 DOWN,42%,29/68 (5000)
BBL,±1.9%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,51%,25/49 (5000)
BBL,±1.9%,4,4,-+,2D_Reversal_Up,Reversal,🟢 UP,50%,36/72 (5000)
BBL,±1.9%,4,4,--,2_Days_Down,Trend,🟢 UP,59%,40/67 (5000)
BBL,±1.9%,4,4,+++,3_Days_Up,Trend,🟢 UP,50%,5/10 (5000)
BBL,±1.9%,4,4,++-,3D_Reversal_Down,Reversal,🔴 DOWN,45%,5/11 (5000)
BBL,±1.9%,4,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,58%,7/12 (5000)
BBL,±1.9%,4,4,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,5/10 (5000)
BBL,±1.9%,4,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,55%,10/18 (5000)
BBL,±1.9%,4,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,83%,10/12 (5000)
BBL,±1.9%,4,4,--+,3D_Reversal_Up,Reversal,🟢 UP,57%,12/21 (5000)
BBL,±1.9%,4,4,---,3_Days_Down,Trend,🟢 UP,84%,11/13 (5000)
BBL,±1.9%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,50%,1/2 (5000)
BBL,±1.9%,4,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (5000)
BBL,±1.9%,4,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,1/2 (5000)
BBL,±1.9%,4,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/3 (5000)
BBL,±1.9%,4,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,66%,2/3 (5000)
BBL,±1.9%,4,4,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,50%,1/2 (5000)
BBL,±1.9%,4,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,25%,1/4 (5000)
BBL,±1.9%,4,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (5000)
BBL,±1.9%,4,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
BBL,±1.9%,4,4,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,0%,0/4 (5000)
BBL,±1.9%,4,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,66%,4/6 (5000)
BBL,±1.9%,4,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,42%,3/7 (5000)
BBL,±1.9%,4,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,2/2 (5000)
BBL,±1.9%,4,4,---+,4D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (5000)
BBL,±1.9%,4,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (5000)
BDMS,±2.6%,4,5,+,1_Days_Up,Trend,🟢 UP,40%,133/325 (5000)
BDMS,±2.6%,4,5,-,1_Days_Down,Trend,🟢 UP,52%,112/213 (5000)
BDMS,±2.6%,4,5,++,2_Days_Up,Trend,🟢 UP,47%,20/42 (5000)
BDMS,±2.6%,4,5,+-,2D_Reversal_Down,Reversal,🟢 UP,40%,11/27 (5000)
BDMS,±2.6%,4,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,44%,12/27 (5000)
BDMS,±2.6%,4,5,--,2_Days_Down,Trend,🔴 DOWN,58%,14/24 (5000)
BDMS,±2.6%,4,5,+++,3_Days_Up,Trend,🟢 UP,50%,3/6 (5000)
BDMS,±2.6%,4,5,++-,3D_Reversal_Down,Reversal,🔴 DOWN,25%,1/4 (5000)
BDMS,±2.6%,4,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,66%,2/3 (5000)
BDMS,±2.6%,4,5,+--,3D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (5000)
BDMS,±2.6%,4,5,-++,3D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (5000)
BDMS,±2.6%,4,5,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,40%,2/5 (5000)
BDMS,±2.6%,4,5,--+,3D_Reversal_Up,Reversal,🟢 UP,100%,4/4 (5000)
BDMS,±2.6%,4,5,---,3_Days_Down,Trend,🔴 DOWN,50%,3/6 (5000)
BDMS,±2.6%,4,5,++++,4_Days_Up,Trend,🔴 DOWN,50%,1/2 (5000)
BDMS,±2.6%,4,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (5000)
BDMS,±2.6%,4,5,+-+-,4D_Reversal_Down,Reversal,⚪ SIDE,0%,0/1 (5000)
BDMS,±2.6%,4,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,100%,1/1 (5000)
BDMS,±2.6%,4,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (5000)
BDMS,±2.6%,4,5,--++,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (5000)
BDMS,±2.6%,4,5,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (5000)
BDMS,±2.6%,4,5,----,4_Days_Down,Trend,🔴 DOWN,66%,2/3 (5000)
BDMS,±2.6%,4,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,1/1 (5000)
BEM,±1.4%,3,3,+,1_Days_Up,Trend,🔴 DOWN,33%,107/322 (2443)
BEM,±1.4%,3,3,-,1_Days_Down,Trend,🟢 UP,48%,150/311 (2443)
BEM,±1.4%,3,3,++,2_Days_Up,Trend,🔴 DOWN,35%,14/40 (2443)
BEM,±1.4%,3,3,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,28/55 (2443)
BEM,±1.4%,3,3,-+,2D_Reversal_Up,Reversal,🟢 UP,40%,21/52 (2443)
BEM,±1.4%,3,3,--,2_Days_Down,Trend,🟢 UP,52%,19/36 (2443)
BEM,±1.4%,3,3,+++,3_Days_Up,Trend,🔴 DOWN,40%,2/5 (2443)
BEM,±1.4%,3,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,50%,4/8 (2443)
BEM,±1.4%,3,3,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,30%,4/13 (2443)
BEM,±1.4%,3,3,+--,3D_Reversal_Down,Reversal,🟢 UP,71%,5/7 (2443)
BEM,±1.4%,3,3,-++,3D_Reversal_Up,Reversal,🟢 UP,27%,3/11 (2443)
BEM,±1.4%,3,3,-+-,3D_Mixed_-+-,Mixed,🟢 UP,30%,3/10 (2443)
BEM,±1.4%,3,3,--+,3D_Reversal_Up,Reversal,🟢 UP,85%,6/7 (2443)
BEM,±1.4%,3,3,---,3_Days_Down,Trend,🔴 DOWN,33%,1/3 (2443)
BGRIM,±2.3%,4,4,+,1_Days_Up,Trend,🟢 UP,47%,134/280 (2069)
BGRIM,±2.3%,4,4,-,1_Days_Down,Trend,🟢 UP,43%,112/256 (2069)
BGRIM,±2.3%,4,4,++,2_Days_Up,Trend,🟢 UP,44%,24/54 (2069)
BGRIM,±2.3%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,35%,12/34 (2069)
BGRIM,±2.3%,4,4,-+,2D_Reversal_Up,Reversal,🟢 UP,61%,30/49 (2069)
BGRIM,±2.3%,4,4,--,2_Days_Down,Trend,🟢 UP,55%,25/45 (2069)
BGRIM,±2.3%,4,4,+++,3_Days_Up,Trend,🔴 DOWN,50%,6/12 (2069)
BGRIM,±2.3%,4,4,++-,3D_Reversal_Down,Reversal,🟢 UP,50%,4/8 (2069)
BGRIM,±2.3%,4,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,57%,4/7 (2069)
BGRIM,±2.3%,4,4,+--,3D_Reversal_Down,Reversal,🟢 UP,33%,3/9 (2069)
BGRIM,±2.3%,4,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,33%,4/12 (2069)
BGRIM,±2.3%,4,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,25%,2/8 (2069)
BGRIM,±2.3%,4,4,--+,3D_Reversal_Up,Reversal,🟢 UP,64%,9/14 (2069)
BGRIM,±2.3%,4,4,---,3_Days_Down,Trend,🟢 UP,75%,3/4 (2069)
BGRIM,±2.3%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,50%,1/2 (2069)
BGRIM,±2.3%,4,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (2069)
BGRIM,±2.3%,4,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,66%,2/3 (2069)
BGRIM,±2.3%,4,4,++--,4D_Reversal_Down,Reversal,🟢 UP,25%,1/4 (2069)
BGRIM,±2.3%,4,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,66%,2/3 (2069)
BGRIM,±2.3%,4,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (2069)
BGRIM,±2.3%,4,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,0%,0/2 (2069)
BGRIM,±2.3%,4,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2069)
BGRIM,±2.3%,4,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,100%,2/2 (2069)
BGRIM,±2.3%,4,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/1 (2069)
BGRIM,±2.3%,4,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,100%,1/1 (2069)
BGRIM,±2.3%,4,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,33%,1/3 (2069)
BGRIM,±2.3%,4,4,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,25%,1/4 (2069)
BGRIM,±2.3%,4,4,---+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2069)
BGRIM,±2.3%,4,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (2069)
BH,±3.6%,3,4,+,1_Days_Up,Trend,🟢 UP,39%,73/185 (5000)
BH,±3.6%,3,4,-,1_Days_Down,Trend,🔴 DOWN,44%,50/113 (5000)
BH,±3.6%,3,4,++,2_Days_Up,Trend,🔴 DOWN,42%,8/19 (5000)
BH,±3.6%,3,4,+-,2D_Reversal_Down,Reversal,🟢 UP,63%,7/11 (5000)
BH,±3.6%,3,4,-+,2D_Reversal_Up,Reversal,🟢 UP,54%,6/11 (5000)
BH,±3.6%,3,4,--,2_Days_Down,Trend,🔴 DOWN,44%,8/18 (5000)
BH,±3.6%,3,4,+++,3_Days_Up,Trend,🔴 DOWN,0%,0/2 (5000)
BH,±3.6%,3,4,++-,3D_Reversal_Down,Reversal,🟢 UP,75%,3/4 (5000)
BH,±3.6%,3,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,100%,1/1 (5000)
BH,±3.6%,3,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (5000)
BH,±3.6%,3,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,0%,0/1 (5000)
BH,±3.6%,3,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,0%,0/1 (5000)
BH,±3.6%,3,4,--+,3D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
BH,±3.6%,3,4,---,3_Days_Down,Trend,🟢 UP,40%,2/5 (5000)
BH,±3.6%,3,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (5000)
BH,±3.6%,3,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,1/1 (5000)
BH,±3.6%,3,4,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,0%,0/1 (5000)
BH,±3.6%,3,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (5000)
BH,±3.6%,3,4,---+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
BH,±3.6%,3,4,----,4_Days_Down,Trend,🔴 DOWN,0%,0/1 (5000)
BJC,±2.4%,4,3,+,1_Days_Up,Trend,🟢 UP,40%,185/455 (5000)
BJC,±2.4%,4,3,-,1_Days_Down,Trend,🟢 UP,46%,191/407 (5000)
BJC,±2.4%,4,3,++,2_Days_Up,Trend,🔴 DOWN,29%,21/72 (5000)
BJC,±2.4%,4,3,+-,2D_Reversal_Down,Reversal,🟢 UP,56%,41/73 (5000)
BJC,±2.4%,4,3,-+,2D_Reversal_Up,Reversal,🔴 DOWN,32%,19/59 (5000)
BJC,±2.4%,4,3,--,2_Days_Down,Trend,🟢 UP,54%,26/48 (5000)
BJC,±2.4%,4,3,+++,3_Days_Up,Trend,🔴 DOWN,45%,5/11 (5000)
BJC,±2.4%,4,3,++-,3D_Reversal_Down,Reversal,🟢 UP,62%,10/16 (5000)
BJC,±2.4%,4,3,+-+,3D_Mixed_+-+,Mixed,🟢 UP,43%,7/16 (5000)
BJC,±2.4%,4,3,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,3/6 (5000)
BJC,±2.4%,4,3,-++,3D_Reversal_Up,Reversal,🟢 UP,37%,3/8 (5000)
BJC,±2.4%,4,3,-+-,3D_Mixed_-+-,Mixed,🟢 UP,30%,4/13 (5000)
BJC,±2.4%,4,3,--+,3D_Reversal_Up,Reversal,🟢 UP,77%,7/9 (5000)
BJC,±2.4%,4,3,---,3_Days_Down,Trend,🟢 UP,88%,8/9 (5000)
BJC,±2.4%,4,3,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/3 (5000)
BJC,±2.4%,4,3,+++-,4D_Reversal_Down,Reversal,🟢 UP,75%,3/4 (5000)
BJC,±2.4%,4,3,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,3/6 (5000)
BJC,±2.4%,4,3,++--,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (5000)
BJC,±2.4%,4,3,+-++,4D_Mixed_+-++,Mixed,🟢 UP,25%,1/4 (5000)
BJC,±2.4%,4,3,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (5000)
BJC,±2.4%,4,3,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,66%,2/3 (5000)
BJC,±2.4%,4,3,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (5000)
BJC,±2.4%,4,3,-+++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
BJC,±2.4%,4,3,-+-+,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (5000)
BJC,±2.4%,4,3,-+--,4D_Mixed_-+--,Mixed,🟢 UP,100%,2/2 (5000)
BJC,±2.4%,4,3,--++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
BJC,±2.4%,4,3,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,0%,0/1 (5000)
